dataset,node,epsilon,min_samples,id,precision,recall,fscore
BGP_testbed_2,leaf3,19.0,34,10254,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf5,19.0,34,10255,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf6,19.0,34,10256,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf7,19.0,34,10257,,0.0,
BGP_testbed_2,leaf8,19.0,34,10258,1.0,0.14,0.44871794871794873
BGP_testbed_2,spine1,19.0,34,10259,,0.0,
BGP_testbed_2,spine2,19.0,34,10260,,0.0,
BGP_testbed_2,spine3,19.0,34,10261,,0.0,
BGP_testbed_2,spine4,19.0,34,10262,1.0,0.29,0.6712962962962963
BGP_testbed_3,leaf1,19.0,34,10263,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,19.0,34,10264,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf3,19.0,34,10265,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf5,19.0,34,10266,,0.0,
BGP_testbed_3,leaf6,19.0,34,10267,,0.0,
BGP_testbed_3,leaf7,19.0,34,10268,,0.0,
BGP_testbed_3,leaf8,19.0,34,10269,1.0,0.25,0.625
BGP_testbed_3,spine1,19.0,34,10270,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine2,19.0,34,10271,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine3,19.0,34,10272,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine4,19.0,34,10273,1.0,0.12,0.4054054054054054
BGP_testbed_2,leaf1,19.0,36,10274,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf2,19.0,36,10275,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf3,19.0,36,10276,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf5,19.0,36,10277,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf6,19.0,36,10278,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf7,19.0,36,10279,,0.0,
BGP_testbed_2,leaf8,19.0,36,10280,1.0,0.14,0.44871794871794873
BGP_testbed_2,spine1,19.0,36,10281,,0.0,
BGP_testbed_2,spine2,19.0,36,10282,,0.0,
BGP_testbed_2,spine3,19.0,36,10283,,0.0,
BGP_testbed_2,spine4,19.0,36,10284,1.0,0.29,0.6712962962962963
BGP_testbed_3,leaf1,19.0,36,10285,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,19.0,36,10286,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf3,19.0,36,10287,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf5,19.0,36,10288,,0.0,
BGP_testbed_3,leaf6,19.0,36,10289,,0.0,
BGP_testbed_3,leaf7,19.0,36,10290,,0.0,
BGP_testbed_3,leaf8,19.0,36,10291,1.0,0.25,0.625
BGP_testbed_3,spine1,19.0,36,10292,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine2,19.0,36,10293,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine3,19.0,36,10294,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine4,19.0,36,10295,1.0,0.12,0.4054054054054054
BGP_testbed_2,leaf1,19.0,38,10296,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf2,19.0,38,10297,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf3,19.0,38,10298,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf5,19.0,38,10299,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf6,19.0,38,10300,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf7,19.0,38,10301,,0.0,
BGP_testbed_2,leaf8,19.0,38,10302,1.0,0.14,0.44871794871794873
BGP_testbed_2,spine1,19.0,38,10303,,0.0,
BGP_testbed_2,spine2,19.0,38,10304,,0.0,
BGP_testbed_2,spine3,19.0,38,10305,,0.0,
BGP_testbed_2,spine4,19.0,38,10306,1.0,0.29,0.6712962962962963
BGP_testbed_3,leaf1,19.0,38,10307,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,19.0,38,10308,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf3,19.0,38,10309,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf5,19.0,38,10310,,0.0,
BGP_testbed_3,leaf6,19.0,38,10311,,0.0,
BGP_testbed_3,leaf7,19.0,38,10312,,0.0,
BGP_testbed_3,leaf8,19.0,38,10313,1.0,0.25,0.625
BGP_testbed_3,spine1,19.0,38,10314,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine2,19.0,38,10315,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine3,19.0,38,10316,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine4,19.0,38,10317,1.0,0.12,0.4054054054054054
BGP_testbed_2,leaf1,19.0,40,10318,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf2,19.0,40,10319,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf3,19.0,40,10320,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf5,19.0,40,10321,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf6,19.0,40,10322,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf7,19.0,40,10323,,0.0,
BGP_testbed_2,leaf8,19.0,40,10324,1.0,0.14,0.44871794871794873
BGP_testbed_2,spine1,19.0,40,10325,,0.0,
BGP_testbed_2,spine2,19.0,40,10326,,0.0,
BGP_testbed_2,spine3,19.0,40,10327,,0.0,
BGP_testbed_2,spine4,19.0,40,10328,1.0,0.29,0.6712962962962963
BGP_testbed_3,leaf1,19.0,40,10329,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,19.0,40,10330,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf3,19.0,40,10331,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf5,19.0,40,10332,,0.0,
BGP_testbed_3,leaf6,19.0,40,10333,,0.0,
BGP_testbed_3,leaf7,19.0,40,10334,,0.0,
BGP_testbed_3,leaf8,19.0,40,10335,1.0,0.25,0.625
BGP_testbed_3,spine1,19.0,40,10336,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine2,19.0,40,10337,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine3,19.0,40,10338,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine4,19.0,40,10339,1.0,0.12,0.4054054054054054
BGP_testbed_2,leaf1,19.0,42,10340,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf2,19.0,42,10341,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf3,19.0,42,10342,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf5,19.0,42,10343,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf6,19.0,42,10344,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf7,19.0,42,10345,,0.0,
BGP_testbed_2,leaf8,19.0,42,10346,1.0,0.14,0.44871794871794873
BGP_testbed_2,spine1,19.0,42,10347,,0.0,
BGP_testbed_2,spine2,19.0,42,10348,,0.0,
BGP_testbed_2,spine3,19.0,42,10349,,0.0,
BGP_testbed_2,spine4,19.0,42,10350,1.0,0.29,0.6712962962962963
BGP_testbed_3,leaf1,19.0,42,10351,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,19.0,42,10352,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf3,19.0,42,10353,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf5,19.0,42,10354,,0.0,
BGP_testbed_3,leaf6,19.0,42,10355,,0.0,
BGP_testbed_3,leaf7,19.0,42,10356,,0.0,
BGP_testbed_3,leaf8,19.0,42,10357,1.0,0.25,0.625
BGP_testbed_3,spine1,19.0,42,10358,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine2,19.0,42,10359,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine3,19.0,42,10360,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine4,19.0,42,10361,1.0,0.12,0.4054054054054054
BGP_testbed_2,leaf1,19.0,44,10362,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf2,19.0,44,10363,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf3,19.0,44,10364,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf5,19.0,44,10365,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf6,19.0,44,10366,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf7,19.0,44,10367,,0.0,
BGP_testbed_2,leaf8,19.0,44,10368,1.0,0.14,0.44871794871794873
BGP_testbed_2,spine1,19.0,44,10369,,0.0,
BGP_testbed_2,spine2,19.0,44,10370,,0.0,
BGP_testbed_2,spine3,19.0,44,10371,,0.0,
BGP_testbed_2,spine4,19.0,44,10372,1.0,0.29,0.6712962962962963
BGP_testbed_3,leaf1,19.0,44,10373,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,19.0,44,10374,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf3,19.0,44,10375,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf5,19.0,44,10376,,0.0,
BGP_testbed_3,leaf6,19.0,44,10377,,0.0,
BGP_testbed_3,leaf7,19.0,44,10378,,0.0,
BGP_testbed_3,leaf8,19.0,44,10379,1.0,0.25,0.625
BGP_testbed_3,spine1,19.0,44,10380,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine2,19.0,44,10381,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine3,19.0,44,10382,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine4,19.0,44,10383,1.0,0.12,0.4054054054054054
BGP_testbed_2,leaf1,19.0,46,10384,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf2,19.0,46,10385,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf3,19.0,46,10386,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf5,19.0,46,10387,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf6,19.0,46,10388,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf7,19.0,46,10389,,0.0,
BGP_testbed_2,leaf8,19.0,46,10390,1.0,0.14,0.44871794871794873
BGP_testbed_2,spine1,19.0,46,10391,,0.0,
BGP_testbed_2,spine2,19.0,46,10392,,0.0,
BGP_testbed_2,spine3,19.0,46,10393,,0.0,
BGP_testbed_2,spine4,19.0,46,10394,1.0,0.29,0.6712962962962963
BGP_testbed_3,leaf1,19.0,46,10395,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,19.0,46,10396,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf3,19.0,46,10397,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf5,19.0,46,10398,,0.0,
BGP_testbed_3,leaf6,19.0,46,10399,,0.0,
BGP_testbed_3,leaf7,19.0,46,10400,,0.0,
BGP_testbed_3,leaf8,19.0,46,10401,1.0,0.25,0.625
BGP_testbed_3,spine1,19.0,46,10402,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine2,19.0,46,10403,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine3,19.0,46,10404,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine4,19.0,46,10405,1.0,0.12,0.4054054054054054
BGP_testbed_2,leaf1,19.0,48,10406,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf2,19.0,48,10407,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf3,19.0,48,10408,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf5,19.0,48,10409,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf6,19.0,48,10410,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf7,19.0,48,10411,,0.0,
BGP_testbed_2,leaf8,19.0,48,10412,1.0,0.14,0.44871794871794873
BGP_testbed_2,spine1,19.0,48,10413,,0.0,
BGP_testbed_2,spine2,19.0,48,10414,,0.0,
BGP_testbed_2,spine3,19.0,48,10415,,0.0,
BGP_testbed_2,spine4,19.0,48,10416,1.0,0.29,0.6712962962962963
BGP_testbed_3,leaf1,19.0,48,10417,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,19.0,48,10418,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf3,19.0,48,10419,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf5,19.0,48,10420,,0.0,
BGP_testbed_3,leaf6,19.0,48,10421,,0.0,
BGP_testbed_3,leaf7,19.0,48,10422,,0.0,
BGP_testbed_3,leaf8,19.0,48,10423,1.0,0.25,0.625
BGP_testbed_3,spine1,19.0,48,10424,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine2,19.0,48,10425,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine3,19.0,48,10426,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine4,19.0,48,10427,1.0,0.12,0.4054054054054054
BGP_testbed_2,leaf1,19.0,50,10428,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf2,19.0,50,10429,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf3,19.0,50,10430,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf5,19.0,50,10431,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf6,19.0,50,10432,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf7,19.0,50,10433,,0.0,
BGP_testbed_2,leaf8,19.0,50,10434,1.0,0.14,0.44871794871794873
BGP_testbed_2,spine1,19.0,50,10435,,0.0,
BGP_testbed_2,spine2,19.0,50,10436,,0.0,
BGP_testbed_2,spine3,19.0,50,10437,,0.0,
BGP_testbed_2,spine4,19.0,50,10438,1.0,0.29,0.6712962962962963
BGP_testbed_3,leaf1,19.0,50,10439,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,19.0,50,10440,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf3,19.0,50,10441,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf5,19.0,50,10442,,0.0,
BGP_testbed_3,leaf6,19.0,50,10443,,0.0,
BGP_testbed_3,leaf7,19.0,50,10444,,0.0,
BGP_testbed_3,leaf8,19.0,50,10445,1.0,0.25,0.625
BGP_testbed_3,spine1,19.0,50,10446,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine2,19.0,50,10447,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine3,19.0,50,10448,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine4,19.0,50,10449,1.0,0.12,0.4054054054054054
BGP_testbed_2,leaf1,20.0,2,10450,,0.0,
BGP_testbed_2,leaf2,20.0,2,10451,,0.0,
BGP_testbed_2,leaf3,20.0,2,10452,,0.0,
BGP_testbed_2,leaf5,20.0,2,10453,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf6,20.0,2,10454,,0.0,
BGP_testbed_2,leaf7,20.0,2,10455,,0.0,
BGP_testbed_2,leaf8,20.0,2,10456,,0.0,
BGP_testbed_2,spine1,20.0,2,10457,,0.0,
BGP_testbed_2,spine2,20.0,2,10458,,0.0,
BGP_testbed_2,spine3,20.0,2,10459,,0.0,
BGP_testbed_2,spine4,20.0,2,10460,,0.0,
BGP_testbed_3,leaf1,20.0,2,10461,,0.0,
BGP_testbed_3,leaf2,20.0,2,10462,,0.0,
BGP_testbed_3,leaf3,20.0,2,10463,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf5,20.0,2,10464,,0.0,
BGP_testbed_3,leaf6,20.0,2,10465,,0.0,
BGP_testbed_3,leaf7,20.0,2,10466,,0.0,
BGP_testbed_3,leaf8,20.0,2,10467,,0.0,
BGP_testbed_3,spine1,20.0,2,10468,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine2,20.0,2,10469,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine3,20.0,2,10470,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine4,20.0,2,10471,1.0,0.12,0.4054054054054054
BGP_testbed_2,leaf1,20.0,4,10472,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf2,20.0,4,10473,,0.0,
BGP_testbed_2,leaf3,20.0,4,10474,,0.0,
BGP_testbed_2,leaf5,20.0,4,10475,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf6,20.0,4,10476,,0.0,
BGP_testbed_2,leaf7,20.0,4,10477,,0.0,
BGP_testbed_2,leaf8,20.0,4,10478,,0.0,
BGP_testbed_2,spine1,20.0,4,10479,,0.0,
BGP_testbed_2,spine2,20.0,4,10480,,0.0,
BGP_testbed_2,spine3,20.0,4,10481,,0.0,
BGP_testbed_2,spine4,20.0,4,10482,,0.0,
BGP_testbed_3,leaf1,20.0,4,10483,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,20.0,4,10484,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf3,20.0,4,10485,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf5,20.0,4,10486,,0.0,
BGP_testbed_3,leaf6,20.0,4,10487,,0.0,
BGP_testbed_3,leaf7,20.0,4,10488,,0.0,
BGP_testbed_3,leaf8,20.0,4,10489,,0.0,
BGP_testbed_3,spine1,20.0,4,10490,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine2,20.0,4,10491,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine3,20.0,4,10492,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine4,20.0,4,10493,1.0,0.12,0.4054054054054054
BGP_testbed_2,leaf1,20.0,6,10494,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf2,20.0,6,10495,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf3,20.0,6,10496,,0.0,
BGP_testbed_2,leaf5,20.0,6,10497,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf6,20.0,6,10498,,0.0,
BGP_testbed_2,leaf7,20.0,6,10499,,0.0,
BGP_testbed_2,leaf8,20.0,6,10500,,0.0,
BGP_testbed_2,spine1,20.0,6,10501,,0.0,
BGP_testbed_2,spine2,20.0,6,10502,,0.0,
BGP_testbed_2,spine3,20.0,6,10503,,0.0,
BGP_testbed_2,spine4,20.0,6,10504,,0.0,
BGP_testbed_3,leaf1,20.0,6,10505,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,20.0,6,10506,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf3,20.0,6,10507,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf5,20.0,6,10508,,0.0,
BGP_testbed_3,leaf6,20.0,6,10509,,0.0,
BGP_testbed_3,leaf7,20.0,6,10510,,0.0,
BGP_testbed_3,leaf8,20.0,6,10511,,0.0,
BGP_testbed_3,spine1,20.0,6,10512,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine2,20.0,6,10513,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine3,20.0,6,10514,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine4,20.0,6,10515,1.0,0.12,0.4054054054054054
BGP_testbed_2,leaf1,20.0,8,10516,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf2,20.0,8,10517,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf3,20.0,8,10518,,0.0,
BGP_testbed_2,leaf5,20.0,8,10519,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf6,20.0,8,10520,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf7,20.0,8,10521,,0.0,
BGP_testbed_2,leaf8,20.0,8,10522,,0.0,
BGP_testbed_2,spine1,20.0,8,10523,,0.0,
BGP_testbed_2,spine2,20.0,8,10524,,0.0,
BGP_testbed_2,spine3,20.0,8,10525,,0.0,
BGP_testbed_2,spine4,20.0,8,10526,,0.0,
BGP_testbed_3,leaf1,20.0,8,10527,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,20.0,8,10528,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf3,20.0,8,10529,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf5,20.0,8,10530,,0.0,
BGP_testbed_3,leaf6,20.0,8,10531,,0.0,
BGP_testbed_3,leaf7,20.0,8,10532,,0.0,
BGP_testbed_3,leaf8,20.0,8,10533,,0.0,
BGP_testbed_3,spine1,20.0,8,10534,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine2,20.0,8,10535,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine3,20.0,8,10536,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine4,20.0,8,10537,1.0,0.12,0.4054054054054054
BGP_testbed_2,leaf1,20.0,10,10538,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf2,20.0,10,10539,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf3,20.0,10,10540,,0.0,
BGP_testbed_2,leaf5,20.0,10,10541,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf6,20.0,10,10542,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf7,20.0,10,10543,,0.0,
BGP_testbed_2,leaf8,20.0,10,10544,,0.0,
BGP_testbed_2,spine1,20.0,10,10545,,0.0,
BGP_testbed_2,spine2,20.0,10,10546,,0.0,
BGP_testbed_2,spine3,20.0,10,10547,,0.0,
BGP_testbed_2,spine4,20.0,10,10548,,0.0,
BGP_testbed_3,leaf1,20.0,10,10549,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,20.0,10,10550,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf3,20.0,10,10551,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf5,20.0,10,10552,,0.0,
BGP_testbed_3,leaf6,20.0,10,10553,,0.0,
BGP_testbed_3,leaf7,20.0,10,10554,,0.0,
BGP_testbed_3,leaf8,20.0,10,10555,,0.0,
BGP_testbed_3,spine1,20.0,10,10556,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine2,20.0,10,10557,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine3,20.0,10,10558,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine4,20.0,10,10559,1.0,0.12,0.4054054054054054
BGP_testbed_2,leaf1,20.0,12,10560,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf2,20.0,12,10561,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf3,20.0,12,10562,,0.0,
BGP_testbed_2,leaf5,20.0,12,10563,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf6,20.0,12,10564,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf7,20.0,12,10565,,0.0,
BGP_testbed_2,leaf8,20.0,12,10566,,0.0,
BGP_testbed_2,spine1,20.0,12,10567,,0.0,
BGP_testbed_2,spine2,20.0,12,10568,,0.0,
BGP_testbed_2,spine3,20.0,12,10569,,0.0,
BGP_testbed_2,spine4,20.0,12,10570,1.0,0.14,0.44871794871794873
BGP_testbed_3,leaf1,20.0,12,10571,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,20.0,12,10572,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf3,20.0,12,10573,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf5,20.0,12,10574,,0.0,
BGP_testbed_3,leaf6,20.0,12,10575,,0.0,
BGP_testbed_3,leaf7,20.0,12,10576,,0.0,
BGP_testbed_3,leaf8,20.0,12,10577,,0.0,
BGP_testbed_3,spine1,20.0,12,10578,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine2,20.0,12,10579,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine3,20.0,12,10580,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine4,20.0,12,10581,1.0,0.12,0.4054054054054054
BGP_testbed_2,leaf1,20.0,14,10582,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf2,20.0,14,10583,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf3,20.0,14,10584,,0.0,
BGP_testbed_2,leaf5,20.0,14,10585,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf6,20.0,14,10586,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf7,20.0,14,10587,,0.0,
BGP_testbed_2,leaf8,20.0,14,10588,,0.0,
BGP_testbed_2,spine1,20.0,14,10589,,0.0,
BGP_testbed_2,spine2,20.0,14,10590,,0.0,
BGP_testbed_2,spine3,20.0,14,10591,,0.0,
BGP_testbed_2,spine4,20.0,14,10592,1.0,0.29,0.6712962962962963
BGP_testbed_3,leaf1,20.0,14,10593,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,20.0,14,10594,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf3,20.0,14,10595,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf5,20.0,14,10596,,0.0,
BGP_testbed_3,leaf6,20.0,14,10597,,0.0,
BGP_testbed_3,leaf7,20.0,14,10598,,0.0,
BGP_testbed_3,leaf8,20.0,14,10599,,0.0,
BGP_testbed_3,spine1,20.0,14,10600,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine2,20.0,14,10601,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine3,20.0,14,10602,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine4,20.0,14,10603,1.0,0.12,0.4054054054054054
BGP_testbed_2,leaf1,20.0,16,10604,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf2,20.0,16,10605,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf3,20.0,16,10606,,0.0,
BGP_testbed_2,leaf5,20.0,16,10607,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf6,20.0,16,10608,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf7,20.0,16,10609,,0.0,
BGP_testbed_2,leaf8,20.0,16,10610,,0.0,
BGP_testbed_2,spine1,20.0,16,10611,,0.0,
BGP_testbed_2,spine2,20.0,16,10612,,0.0,
BGP_testbed_2,spine3,20.0,16,10613,,0.0,
BGP_testbed_2,spine4,20.0,16,10614,1.0,0.29,0.6712962962962963
BGP_testbed_3,leaf1,20.0,16,10615,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,20.0,16,10616,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf3,20.0,16,10617,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf5,20.0,16,10618,,0.0,
BGP_testbed_3,leaf6,20.0,16,10619,,0.0,
BGP_testbed_3,leaf7,20.0,16,10620,,0.0,
BGP_testbed_3,leaf8,20.0,16,10621,,0.0,
BGP_testbed_3,spine1,20.0,16,10622,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine2,20.0,16,10623,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine3,20.0,16,10624,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine4,20.0,16,10625,1.0,0.12,0.4054054054054054
BGP_testbed_2,leaf1,20.0,18,10626,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf2,20.0,18,10627,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf3,20.0,18,10628,,0.0,
BGP_testbed_2,leaf5,20.0,18,10629,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf6,20.0,18,10630,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf7,20.0,18,10631,,0.0,
BGP_testbed_2,leaf8,20.0,18,10632,,0.0,
BGP_testbed_2,spine1,20.0,18,10633,,0.0,
BGP_testbed_2,spine2,20.0,18,10634,,0.0,
BGP_testbed_2,spine3,20.0,18,10635,,0.0,
BGP_testbed_2,spine4,20.0,18,10636,1.0,0.29,0.6712962962962963
BGP_testbed_3,leaf1,20.0,18,10637,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,20.0,18,10638,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf3,20.0,18,10639,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf5,20.0,18,10640,,0.0,
BGP_testbed_3,leaf6,20.0,18,10641,,0.0,
BGP_testbed_3,leaf7,20.0,18,10642,,0.0,
