dataset,node,tree_size,contamination,id,precision,recall,fscore
BGP_testbed_2,spine2,75,0.156,13010,0.25,1.0,0.29411764705882354
BGP_testbed_2,spine3,75,0.156,13011,0.22,1.0,0.26066350710900477
BGP_testbed_2,spine4,75,0.156,13012,0.3,1.0,0.3488372093023256
BGP_testbed_3,leaf1,75,0.156,13013,0.57,1.0,0.62363238512035
BGP_testbed_3,leaf2,75,0.156,13014,0.32,1.0,0.37037037037037035
BGP_testbed_3,leaf3,75,0.156,13015,0.67,1.0,0.7173447537473233
BGP_testbed_3,leaf5,75,0.156,13016,0.42,1.0,0.47511312217194573
BGP_testbed_3,leaf6,75,0.156,13017,0.44,1.0,0.4954954954954955
BGP_testbed_3,leaf7,75,0.156,13018,0.42,1.0,0.47511312217194573
BGP_testbed_3,leaf8,75,0.156,13019,0.32,1.0,0.37037037037037035
BGP_testbed_3,spine1,75,0.156,13020,0.36,1.0,0.4128440366972476
BGP_testbed_3,spine2,75,0.156,13021,0.38,1.0,0.4337899543378995
BGP_testbed_3,spine3,75,0.156,13022,0.4,1.0,0.45454545454545453
BGP_testbed_3,spine4,75,0.156,13023,0.4,1.0,0.45454545454545453
BGP_testbed_2,leaf1,75,0.161,13024,0.3,1.0,0.3488372093023256
BGP_testbed_2,leaf2,75,0.161,13025,0.33,1.0,0.3810623556581986
BGP_testbed_2,leaf3,75,0.161,13026,0.37,1.0,0.4233409610983982
BGP_testbed_2,leaf5,75,0.161,13027,0.27,1.0,0.31615925058548017
BGP_testbed_2,leaf6,75,0.161,13028,0.27,1.0,0.31615925058548017
BGP_testbed_2,leaf7,75,0.161,13029,0.27,1.0,0.31615925058548017
BGP_testbed_2,leaf8,75,0.161,13030,0.23,1.0,0.2718676122931442
BGP_testbed_2,spine1,75,0.161,13031,0.18,1.0,0.21531100478468898
BGP_testbed_2,spine2,75,0.161,13032,0.27,1.0,0.31615925058548017
BGP_testbed_2,spine3,75,0.161,13033,0.21,1.0,0.24940617577197152
BGP_testbed_2,spine4,75,0.161,13034,0.27,1.0,0.31615925058548017
BGP_testbed_3,leaf1,75,0.161,13035,0.57,1.0,0.62363238512035
BGP_testbed_3,leaf2,75,0.161,13036,0.32,1.0,0.37037037037037035
BGP_testbed_3,leaf3,75,0.161,13037,0.67,1.0,0.7173447537473233
BGP_testbed_3,leaf5,75,0.161,13038,0.4,1.0,0.45454545454545453
BGP_testbed_3,leaf6,75,0.161,13039,0.47,1.0,0.5257270693512304
BGP_testbed_3,leaf7,75,0.161,13040,0.38,1.0,0.4337899543378995
BGP_testbed_3,leaf8,75,0.161,13041,0.32,1.0,0.37037037037037035
BGP_testbed_3,spine1,75,0.161,13042,0.36,1.0,0.4128440366972476
BGP_testbed_3,spine2,75,0.161,13043,0.4,1.0,0.45454545454545453
BGP_testbed_3,spine3,75,0.161,13044,0.42,1.0,0.47511312217194573
BGP_testbed_3,spine4,75,0.161,13045,0.47,1.0,0.5257270693512304
BGP_testbed_2,leaf1,75,0.166,13046,0.28,1.0,0.3271028037383178
BGP_testbed_2,leaf2,75,0.166,13047,0.33,1.0,0.3810623556581986
BGP_testbed_2,leaf3,75,0.166,13048,0.32,1.0,0.37037037037037035
BGP_testbed_2,leaf5,75,0.166,13049,0.24,1.0,0.2830188679245283
BGP_testbed_2,leaf6,75,0.166,13050,0.25,1.0,0.29411764705882354
BGP_testbed_2,leaf7,75,0.166,13051,0.26,1.0,0.3051643192488263
BGP_testbed_2,leaf8,75,0.166,13052,0.27,1.0,0.31615925058548017
BGP_testbed_2,spine1,75,0.166,13053,0.17,1.0,0.20383693045563553
BGP_testbed_2,spine2,75,0.166,13054,0.26,1.0,0.3051643192488263
BGP_testbed_2,spine3,75,0.166,13055,0.2,1.0,0.23809523809523808
BGP_testbed_2,spine4,75,0.166,13056,0.3,1.0,0.3488372093023256
BGP_testbed_3,leaf1,75,0.166,13057,0.5,1.0,0.5555555555555556
BGP_testbed_3,leaf2,75,0.166,13058,0.32,1.0,0.37037037037037035
BGP_testbed_3,leaf3,75,0.166,13059,0.67,1.0,0.7173447537473233
BGP_testbed_3,leaf5,75,0.166,13060,0.38,1.0,0.4337899543378995
BGP_testbed_3,leaf6,75,0.166,13061,0.42,1.0,0.47511312217194573
BGP_testbed_3,leaf7,75,0.166,13062,0.4,1.0,0.45454545454545453
BGP_testbed_3,leaf8,75,0.166,13063,0.32,1.0,0.37037037037037035
BGP_testbed_3,spine1,75,0.166,13064,0.42,1.0,0.47511312217194573
BGP_testbed_3,spine2,75,0.166,13065,0.35,1.0,0.40229885057471265
BGP_testbed_3,spine3,75,0.166,13066,0.42,1.0,0.47511312217194573
BGP_testbed_3,spine4,75,0.166,13067,0.44,1.0,0.4954954954954955
BGP_testbed_2,leaf1,75,0.171,13068,0.3,1.0,0.3488372093023256
BGP_testbed_2,leaf2,75,0.171,13069,0.32,1.0,0.37037037037037035
BGP_testbed_2,leaf3,75,0.171,13070,0.27,1.0,0.31615925058548017
BGP_testbed_2,leaf5,75,0.171,13071,0.24,1.0,0.2830188679245283
BGP_testbed_2,leaf6,75,0.171,13072,0.25,1.0,0.29411764705882354
BGP_testbed_2,leaf7,75,0.171,13073,0.26,1.0,0.3051643192488263
BGP_testbed_2,leaf8,75,0.171,13074,0.24,1.0,0.2830188679245283
BGP_testbed_2,spine1,75,0.171,13075,0.17,1.0,0.20383693045563553
BGP_testbed_2,spine2,75,0.171,13076,0.27,1.0,0.31615925058548017
BGP_testbed_2,spine3,75,0.171,13077,0.22,1.0,0.26066350710900477
BGP_testbed_2,spine4,75,0.171,13078,0.27,1.0,0.31615925058548017
BGP_testbed_3,leaf1,75,0.171,13079,0.62,1.0,0.670995670995671
BGP_testbed_3,leaf2,75,0.171,13080,0.35,1.0,0.40229885057471265
BGP_testbed_3,leaf3,75,0.171,13081,0.5,1.0,0.5555555555555556
BGP_testbed_3,leaf5,75,0.171,13082,0.35,1.0,0.40229885057471265
BGP_testbed_3,leaf6,75,0.171,13083,0.4,1.0,0.45454545454545453
BGP_testbed_3,leaf7,75,0.171,13084,0.35,1.0,0.40229885057471265
BGP_testbed_3,leaf8,75,0.171,13085,0.33,1.0,0.3810623556581986
BGP_testbed_3,spine1,75,0.171,13086,0.33,1.0,0.3810623556581986
BGP_testbed_3,spine2,75,0.171,13087,0.32,1.0,0.37037037037037035
BGP_testbed_3,spine3,75,0.171,13088,0.38,1.0,0.4337899543378995
BGP_testbed_3,spine4,75,0.171,13089,0.42,1.0,0.47511312217194573
BGP_testbed_2,leaf1,75,0.17600000000000002,13090,0.25,1.0,0.29411764705882354
BGP_testbed_2,leaf2,75,0.17600000000000002,13091,0.29,1.0,0.337995337995338
BGP_testbed_2,leaf3,75,0.17600000000000002,13092,0.35,1.0,0.40229885057471265
BGP_testbed_2,leaf5,75,0.17600000000000002,13093,0.24,1.0,0.2830188679245283
BGP_testbed_2,leaf6,75,0.17600000000000002,13094,0.23,1.0,0.2718676122931442
BGP_testbed_2,leaf7,75,0.17600000000000002,13095,0.27,1.0,0.31615925058548017
BGP_testbed_2,leaf8,75,0.17600000000000002,13096,0.23,1.0,0.2718676122931442
BGP_testbed_2,spine1,75,0.17600000000000002,13097,0.17,1.0,0.20383693045563553
BGP_testbed_2,spine2,75,0.17600000000000002,13098,0.23,1.0,0.2718676122931442
BGP_testbed_2,spine3,75,0.17600000000000002,13099,0.17,1.0,0.20383693045563553
BGP_testbed_2,spine4,75,0.17600000000000002,13100,0.24,1.0,0.2830188679245283
BGP_testbed_3,leaf1,75,0.17600000000000002,13101,0.53,1.0,0.5849889624724063
BGP_testbed_3,leaf2,75,0.17600000000000002,13102,0.31,1.0,0.35962877030162416
BGP_testbed_3,leaf3,75,0.17600000000000002,13103,0.57,1.0,0.62363238512035
BGP_testbed_3,leaf5,75,0.17600000000000002,13104,0.36,1.0,0.4128440366972476
BGP_testbed_3,leaf6,75,0.17600000000000002,13105,0.42,1.0,0.47511312217194573
BGP_testbed_3,leaf7,75,0.17600000000000002,13106,0.32,1.0,0.37037037037037035
BGP_testbed_3,leaf8,75,0.17600000000000002,13107,0.3,1.0,0.3488372093023256
BGP_testbed_3,spine1,75,0.17600000000000002,13108,0.31,1.0,0.35962877030162416
BGP_testbed_3,spine2,75,0.17600000000000002,13109,0.38,1.0,0.4337899543378995
BGP_testbed_3,spine3,75,0.17600000000000002,13110,0.38,1.0,0.4337899543378995
BGP_testbed_3,spine4,75,0.17600000000000002,13111,0.38,1.0,0.4337899543378995
BGP_testbed_2,leaf1,75,0.181,13112,0.23,1.0,0.2718676122931442
BGP_testbed_2,leaf2,75,0.181,13113,0.3,1.0,0.3488372093023256
BGP_testbed_2,leaf3,75,0.181,13114,0.3,1.0,0.3488372093023256
BGP_testbed_2,leaf5,75,0.181,13115,0.23,1.0,0.2718676122931442
BGP_testbed_2,leaf6,75,0.181,13116,0.21,1.0,0.24940617577197152
BGP_testbed_2,leaf7,75,0.181,13117,0.23,1.0,0.2718676122931442
BGP_testbed_2,leaf8,75,0.181,13118,0.18,1.0,0.21531100478468898
BGP_testbed_2,spine1,75,0.181,13119,0.15,1.0,0.18072289156626503
BGP_testbed_2,spine2,75,0.181,13120,0.23,1.0,0.2718676122931442
BGP_testbed_2,spine3,75,0.181,13121,0.21,1.0,0.24940617577197152
BGP_testbed_2,spine4,75,0.181,13122,0.27,1.0,0.31615925058548017
BGP_testbed_3,leaf1,75,0.181,13123,0.53,1.0,0.5849889624724063
BGP_testbed_3,leaf2,75,0.181,13124,0.31,1.0,0.35962877030162416
BGP_testbed_3,leaf3,75,0.181,13125,0.5,1.0,0.5555555555555556
BGP_testbed_3,leaf5,75,0.181,13126,0.33,1.0,0.3810623556581986
BGP_testbed_3,leaf6,75,0.181,13127,0.38,1.0,0.4337899543378995
BGP_testbed_3,leaf7,75,0.181,13128,0.36,1.0,0.4128440366972476
BGP_testbed_3,leaf8,75,0.181,13129,0.31,1.0,0.35962877030162416
BGP_testbed_3,spine1,75,0.181,13130,0.31,1.0,0.35962877030162416
BGP_testbed_3,spine2,75,0.181,13131,0.35,1.0,0.40229885057471265
BGP_testbed_3,spine3,75,0.181,13132,0.38,1.0,0.4337899543378995
BGP_testbed_3,spine4,75,0.181,13133,0.4,1.0,0.45454545454545453
BGP_testbed_2,leaf1,75,0.186,13134,0.27,1.0,0.31615925058548017
BGP_testbed_2,leaf2,75,0.186,13135,0.25,1.0,0.29411764705882354
BGP_testbed_2,leaf3,75,0.186,13136,0.29,1.0,0.337995337995338
BGP_testbed_2,leaf5,75,0.186,13137,0.25,1.0,0.29411764705882354
BGP_testbed_2,leaf6,75,0.186,13138,0.22,1.0,0.26066350710900477
BGP_testbed_2,leaf7,75,0.186,13139,0.26,1.0,0.3051643192488263
BGP_testbed_2,leaf8,75,0.186,13140,0.21,1.0,0.24940617577197152
BGP_testbed_2,spine1,75,0.186,13141,0.15,1.0,0.18072289156626503
BGP_testbed_2,spine2,75,0.186,13142,0.23,1.0,0.2718676122931442
BGP_testbed_2,spine3,75,0.186,13143,0.18,1.0,0.21531100478468898
BGP_testbed_2,spine4,75,0.186,13144,0.24,1.0,0.2830188679245283
BGP_testbed_3,leaf1,75,0.186,13145,0.5,1.0,0.5555555555555556
BGP_testbed_3,leaf2,75,0.186,13146,0.3,1.0,0.3488372093023256
BGP_testbed_3,leaf3,75,0.186,13147,0.57,1.0,0.62363238512035
BGP_testbed_3,leaf5,75,0.186,13148,0.36,1.0,0.4128440366972476
BGP_testbed_3,leaf6,75,0.186,13149,0.32,1.0,0.37037037037037035
BGP_testbed_3,leaf7,75,0.186,13150,0.33,1.0,0.3810623556581986
BGP_testbed_3,leaf8,75,0.186,13151,0.29,1.0,0.337995337995338
BGP_testbed_3,spine1,75,0.186,13152,0.31,1.0,0.35962877030162416
BGP_testbed_3,spine2,75,0.186,13153,0.33,1.0,0.3810623556581986
BGP_testbed_3,spine3,75,0.186,13154,0.33,1.0,0.3810623556581986
BGP_testbed_3,spine4,75,0.186,13155,0.4,1.0,0.45454545454545453
BGP_testbed_2,leaf1,75,0.191,13156,0.24,1.0,0.2830188679245283
BGP_testbed_2,leaf2,75,0.191,13157,0.32,1.0,0.37037037037037035
BGP_testbed_2,leaf3,75,0.191,13158,0.26,1.0,0.3051643192488263
BGP_testbed_2,leaf5,75,0.191,13159,0.2,1.0,0.23809523809523808
BGP_testbed_2,leaf6,75,0.191,13160,0.23,1.0,0.2718676122931442
BGP_testbed_2,leaf7,75,0.191,13161,0.28,1.0,0.3271028037383178
BGP_testbed_2,leaf8,75,0.191,13162,0.19,1.0,0.2267303102625298
BGP_testbed_2,spine1,75,0.191,13163,0.15,1.0,0.18072289156626503
BGP_testbed_2,spine2,75,0.191,13164,0.23,1.0,0.2718676122931442
BGP_testbed_2,spine3,75,0.191,13165,0.17,1.0,0.20383693045563553
BGP_testbed_2,spine4,75,0.191,13166,0.25,1.0,0.29411764705882354
BGP_testbed_3,leaf1,75,0.191,13167,0.53,1.0,0.5849889624724063
BGP_testbed_3,leaf2,75,0.191,13168,0.31,1.0,0.35962877030162416
BGP_testbed_3,leaf3,75,0.191,13169,0.47,1.0,0.5257270693512304
BGP_testbed_3,leaf5,75,0.191,13170,0.3,1.0,0.3488372093023256
BGP_testbed_3,leaf6,75,0.191,13171,0.33,1.0,0.3810623556581986
BGP_testbed_3,leaf7,75,0.191,13172,0.32,1.0,0.37037037037037035
BGP_testbed_3,leaf8,75,0.191,13173,0.29,1.0,0.337995337995338
BGP_testbed_3,spine1,75,0.191,13174,0.31,1.0,0.35962877030162416
BGP_testbed_3,spine2,75,0.191,13175,0.33,1.0,0.3810623556581986
BGP_testbed_3,spine3,75,0.191,13176,0.35,1.0,0.40229885057471265
BGP_testbed_3,spine4,75,0.191,13177,0.36,1.0,0.4128440366972476
BGP_testbed_2,leaf1,75,0.196,13178,0.23,1.0,0.2718676122931442
BGP_testbed_2,leaf2,75,0.196,13179,0.25,1.0,0.29411764705882354
BGP_testbed_2,leaf3,75,0.196,13180,0.25,1.0,0.29411764705882354
BGP_testbed_2,leaf5,75,0.196,13181,0.22,1.0,0.26066350710900477
BGP_testbed_2,leaf6,75,0.196,13182,0.23,1.0,0.2718676122931442
BGP_testbed_2,leaf7,75,0.196,13183,0.27,1.0,0.31615925058548017
BGP_testbed_2,leaf8,75,0.196,13184,0.19,1.0,0.2267303102625298
BGP_testbed_2,spine1,75,0.196,13185,0.15,1.0,0.18072289156626503
BGP_testbed_2,spine2,75,0.196,13186,0.21,1.0,0.24940617577197152
BGP_testbed_2,spine3,75,0.196,13187,0.16,1.0,0.19230769230769232
BGP_testbed_2,spine4,75,0.196,13188,0.23,1.0,0.2718676122931442
BGP_testbed_3,leaf1,75,0.196,13189,0.5,1.0,0.5555555555555556
BGP_testbed_3,leaf2,75,0.196,13190,0.29,1.0,0.337995337995338
BGP_testbed_3,leaf3,75,0.196,13191,0.42,1.0,0.47511312217194573
BGP_testbed_3,leaf5,75,0.196,13192,0.28,1.0,0.3271028037383178
BGP_testbed_3,leaf6,75,0.196,13193,0.33,1.0,0.3810623556581986
BGP_testbed_3,leaf7,75,0.196,13194,0.27,1.0,0.31615925058548017
BGP_testbed_3,leaf8,75,0.196,13195,0.29,1.0,0.337995337995338
BGP_testbed_3,spine1,75,0.196,13196,0.31,1.0,0.35962877030162416
BGP_testbed_3,spine2,75,0.196,13197,0.32,1.0,0.37037037037037035
BGP_testbed_3,spine3,75,0.196,13198,0.33,1.0,0.3810623556581986
BGP_testbed_3,spine4,75,0.196,13199,0.38,1.0,0.4337899543378995
BGP_testbed_2,leaf1,80,0.001,13200,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf2,80,0.001,13201,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf3,80,0.001,13202,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf5,80,0.001,13203,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf6,80,0.001,13204,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf7,80,0.001,13205,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf8,80,0.001,13206,1.0,0.14,0.44871794871794873
BGP_testbed_2,spine1,80,0.001,13207,1.0,0.14,0.44871794871794873
BGP_testbed_2,spine2,80,0.001,13208,1.0,0.14,0.44871794871794873
BGP_testbed_2,spine3,80,0.001,13209,1.0,0.14,0.44871794871794873
BGP_testbed_2,spine4,80,0.001,13210,1.0,0.14,0.44871794871794873
BGP_testbed_3,leaf1,80,0.001,13211,1.0,0.25,0.625
BGP_testbed_3,leaf2,80,0.001,13212,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf3,80,0.001,13213,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf5,80,0.001,13214,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf6,80,0.001,13215,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf7,80,0.001,13216,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf8,80,0.001,13217,1.0,0.25,0.625
BGP_testbed_3,spine1,80,0.001,13218,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine2,80,0.001,13219,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine3,80,0.001,13220,1.0,0.38,0.753968253968254
BGP_testbed_3,spine4,80,0.001,13221,1.0,0.12,0.4054054054054054
BGP_testbed_2,leaf1,80,0.006,13222,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf2,80,0.006,13223,0.75,0.43,0.6528340080971661
BGP_testbed_2,leaf3,80,0.006,13224,1.0,0.57,0.8689024390243902
BGP_testbed_2,leaf5,80,0.006,13225,1.0,0.57,0.8689024390243902
BGP_testbed_2,leaf6,80,0.006,13226,1.0,0.57,0.8689024390243902
BGP_testbed_2,leaf7,80,0.006,13227,1.0,0.57,0.8689024390243902
BGP_testbed_2,leaf8,80,0.006,13228,1.0,0.57,0.8689024390243902
BGP_testbed_2,spine1,80,0.006,13229,0.33,0.14,0.2595505617977528
BGP_testbed_2,spine2,80,0.006,13230,1.0,0.57,0.8689024390243902
BGP_testbed_2,spine3,80,0.006,13231,1.0,0.43,0.7904411764705883
BGP_testbed_2,spine4,80,0.006,13232,1.0,0.43,0.7904411764705883
BGP_testbed_3,leaf1,80,0.006,13233,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf2,80,0.006,13234,1.0,0.25,0.625
BGP_testbed_3,leaf3,80,0.006,13235,1.0,0.25,0.625
BGP_testbed_3,leaf5,80,0.006,13236,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf6,80,0.006,13237,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf7,80,0.006,13238,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf8,80,0.006,13239,1.0,0.5,0.8333333333333334
BGP_testbed_3,spine1,80,0.006,13240,1.0,0.25,0.625
BGP_testbed_3,spine2,80,0.006,13241,1.0,0.5,0.8333333333333334
BGP_testbed_3,spine3,80,0.006,13242,1.0,0.5,0.8333333333333334
BGP_testbed_3,spine4,80,0.006,13243,1.0,0.25,0.625
BGP_testbed_2,leaf1,80,0.011,13244,0.8,0.57,0.7402597402597402
BGP_testbed_2,leaf2,80,0.011,13245,0.8,0.57,0.7402597402597402
BGP_testbed_2,leaf3,80,0.011,13246,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf5,80,0.011,13247,1.0,0.57,0.8689024390243902
BGP_testbed_2,leaf6,80,0.011,13248,1.0,0.57,0.8689024390243902
BGP_testbed_2,leaf7,80,0.011,13249,1.0,0.57,0.8689024390243902
BGP_testbed_2,leaf8,80,0.011,13250,0.8,0.57,0.7402597402597402
BGP_testbed_2,spine1,80,0.011,13251,0.57,0.57,0.57
BGP_testbed_2,spine2,80,0.011,13252,1.0,0.71,0.9244791666666666
BGP_testbed_2,spine3,80,0.011,13253,1.0,0.71,0.9244791666666666
BGP_testbed_2,spine4,80,0.011,13254,1.0,0.71,0.9244791666666666
BGP_testbed_3,leaf1,80,0.011,13255,1.0,0.75,0.9375
BGP_testbed_3,leaf2,80,0.011,13256,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf3,80,0.011,13257,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf5,80,0.011,13258,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf6,80,0.011,13259,1.0,0.75,0.9375
BGP_testbed_3,leaf7,80,0.011,13260,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf8,80,0.011,13261,1.0,0.62,0.8908045977011495
BGP_testbed_3,spine1,80,0.011,13262,1.0,0.75,0.9375
BGP_testbed_3,spine2,80,0.011,13263,1.0,0.62,0.8908045977011495
BGP_testbed_3,spine3,80,0.011,13264,0.83,0.62,0.7773413897280965
BGP_testbed_3,spine4,80,0.011,13265,1.0,0.38,0.753968253968254
BGP_testbed_2,leaf1,80,0.016,13266,0.83,0.71,0.8028610354223432
BGP_testbed_2,leaf2,80,0.016,13267,0.83,0.71,0.8028610354223432
BGP_testbed_2,leaf3,80,0.016,13268,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf5,80,0.016,13269,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,80,0.016,13270,1.0,0.71,0.9244791666666666
BGP_testbed_2,leaf7,80,0.016,13271,1.0,0.71,0.9244791666666666
BGP_testbed_2,leaf8,80,0.016,13272,1.0,0.71,0.9244791666666666
BGP_testbed_2,spine1,80,0.016,13273,0.56,0.71,0.5847058823529412
BGP_testbed_2,spine2,80,0.016,13274,1.0,0.86,0.9684684684684686
BGP_testbed_2,spine3,80,0.016,13275,1.0,1.0,1.0
BGP_testbed_2,spine4,80,0.016,13276,1.0,0.71,0.9244791666666666
BGP_testbed_3,leaf1,80,0.016,13277,1.0,0.75,0.9375
BGP_testbed_3,leaf2,80,0.016,13278,0.67,0.5,0.6273408239700374
BGP_testbed_3,leaf3,80,0.016,13279,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf5,80,0.016,13280,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf6,80,0.016,13281,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf7,80,0.016,13282,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf8,80,0.016,13283,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine1,80,0.016,13284,1.0,0.75,0.9375
BGP_testbed_3,spine2,80,0.016,13285,1.0,0.62,0.8908045977011495
BGP_testbed_3,spine3,80,0.016,13286,1.0,0.5,0.8333333333333334
BGP_testbed_3,spine4,80,0.016,13287,1.0,0.5,0.8333333333333334
BGP_testbed_2,leaf1,80,0.021,13288,0.86,0.86,0.86
BGP_testbed_2,leaf2,80,0.021,13289,0.86,0.86,0.86
BGP_testbed_2,leaf3,80,0.021,13290,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf5,80,0.021,13291,1.0,1.0,1.0
BGP_testbed_2,leaf6,80,0.021,13292,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf7,80,0.021,13293,1.0,1.0,1.0
BGP_testbed_2,leaf8,80,0.021,13294,1.0,0.86,0.9684684684684686
BGP_testbed_2,spine1,80,0.021,13295,0.45,0.71,0.48556231003039513
BGP_testbed_2,spine2,80,0.021,13296,1.0,1.0,1.0
BGP_testbed_2,spine3,80,0.021,13297,1.0,1.0,1.0
BGP_testbed_2,spine4,80,0.021,13298,1.0,0.86,0.9684684684684686
BGP_testbed_3,leaf1,80,0.021,13299,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf2,80,0.021,13300,0.71,0.62,0.6899686520376176
BGP_testbed_3,leaf3,80,0.021,13301,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf5,80,0.021,13302,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf6,80,0.021,13303,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf7,80,0.021,13304,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf8,80,0.021,13305,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine1,80,0.021,13306,1.0,0.75,0.9375
BGP_testbed_3,spine2,80,0.021,13307,0.88,0.88,0.88
BGP_testbed_3,spine3,80,0.021,13308,0.8,0.5,0.7142857142857143
BGP_testbed_3,spine4,80,0.021,13309,0.75,0.38,0.6277533039647577
BGP_testbed_2,leaf1,80,0.026000000000000002,13310,0.86,0.86,0.86
BGP_testbed_2,leaf2,80,0.026000000000000002,13311,0.86,0.86,0.86
BGP_testbed_2,leaf3,80,0.026000000000000002,13312,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf5,80,0.026000000000000002,13313,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,80,0.026000000000000002,13314,0.86,0.86,0.86
BGP_testbed_2,leaf7,80,0.026000000000000002,13315,1.0,1.0,1.0
BGP_testbed_2,leaf8,80,0.026000000000000002,13316,0.86,0.86,0.86
BGP_testbed_2,spine1,80,0.026000000000000002,13317,0.47,1.0,0.5257270693512304
BGP_testbed_2,spine2,80,0.026000000000000002,13318,1.0,1.0,1.0
BGP_testbed_2,spine3,80,0.026000000000000002,13319,1.0,1.0,1.0
BGP_testbed_2,spine4,80,0.026000000000000002,13320,1.0,1.0,1.0
BGP_testbed_3,leaf1,80,0.026000000000000002,13321,1.0,0.75,0.9375
BGP_testbed_3,leaf2,80,0.026000000000000002,13322,0.62,0.62,0.62
BGP_testbed_3,leaf3,80,0.026000000000000002,13323,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf5,80,0.026000000000000002,13324,1.0,0.75,0.9375
BGP_testbed_3,leaf6,80,0.026000000000000002,13325,1.0,0.75,0.9375
BGP_testbed_3,leaf7,80,0.026000000000000002,13326,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf8,80,0.026000000000000002,13327,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine1,80,0.026000000000000002,13328,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine2,80,0.026000000000000002,13329,0.88,0.88,0.88
BGP_testbed_3,spine3,80,0.026000000000000002,13330,0.67,0.5,0.6273408239700374
BGP_testbed_3,spine4,80,0.026000000000000002,13331,0.83,0.62,0.7773413897280965
BGP_testbed_2,leaf1,80,0.031,13332,0.86,0.86,0.86
BGP_testbed_2,leaf2,80,0.031,13333,0.86,0.86,0.86
BGP_testbed_2,leaf3,80,0.031,13334,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf5,80,0.031,13335,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,80,0.031,13336,0.86,0.86,0.86
BGP_testbed_2,leaf7,80,0.031,13337,1.0,1.0,1.0
BGP_testbed_2,leaf8,80,0.031,13338,0.88,1.0,0.9016393442622952
BGP_testbed_2,spine1,80,0.031,13339,0.46,0.86,0.5071794871794872
BGP_testbed_2,spine2,80,0.031,13340,1.0,1.0,1.0
BGP_testbed_2,spine3,80,0.031,13341,0.78,1.0,0.8158995815899582
BGP_testbed_2,spine4,80,0.031,13342,1.0,1.0,1.0
BGP_testbed_3,leaf1,80,0.031,13343,1.0,0.75,0.9375
BGP_testbed_3,leaf2,80,0.031,13344,0.67,0.75,0.6846049046321526
BGP_testbed_3,leaf3,80,0.031,13345,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf5,80,0.031,13346,1.0,0.75,0.9375
BGP_testbed_3,leaf6,80,0.031,13347,1.0,0.75,0.9375
BGP_testbed_3,leaf7,80,0.031,13348,1.0,0.75,0.9375
BGP_testbed_3,leaf8,80,0.031,13349,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine1,80,0.031,13350,1.0,1.0,1.0
BGP_testbed_3,spine2,80,0.031,13351,0.88,0.88,0.88
BGP_testbed_3,spine3,80,0.031,13352,0.75,0.75,0.75
BGP_testbed_3,spine4,80,0.031,13353,0.86,0.75,0.8354922279792746
